I didn't buy the car., i didn ' t buy the car .,I didn't buy the car.,1.0
You ought not to stay up late., you ought not to stay up late .,You ought not to stay up so late.,0.75
Get in the car now., you in the front now .,Get in the car now.,0.6666666666666666
He is no longer living here., he is no longer here here .,He is no longer living here.,0.8571428571428571
This insoluble in water., water is dangerous condition to in water .,This is insoluble in water.,0.125
This my is umbrella, not Tom's., this is his umbrella , not tom your s .,This is my umbrella, not Tom's.,0.8
Would some like you cookies?, what you like you ? ?,Would you like some cookies?,0.5
I'm sure I believe you., i ' m sure i believe you .,I'm not sure I believe you.,0.375
Does that seem strange to you?, did you seem strange to you ?,Does that seem strange to you?,0.7142857142857143
A trust fund has been Loneliness set up for each of the children., the single in has been blind for up for each of . .,A trust fund has been set up for each of the children.,0.23076923076923078
Didn't I give you 10,000 yen a week ago?, did ' t i give you a , yen yen a ? ? ?,Didn't I give you 10,000 yen a week ago?,0.6428571428571429
You muscles. are always finding fault with me., i always me keep me . . .,You are always finding fault with me.,0.125
He made a it. about joke, he made a it of . .,He made a joke about it.,0.5714285714285714
I'm happy to report that we won., i ' m happy to report that we won .,I'm happy to report that we won.,1.0
Please call before you come., please call before you come .,Please call before you come.,1.0
apple. only saw the I, i could the the the .,I only saw the apple.,0.5
If you heat ice, it melts., if you warm ice , it . ##s .,If you heat ice, it melts.,0.7777777777777778
The girl treated her horse kindly., your girl did her horse well .,The girl treated her horse kindly.,0.5714285714285714
Does Tom want me to say something?, do tom want me to say something ?,Does Tom want me to say something?,0.875
I like summer, but I can't stand the, i like tom , , i can can can stand .,I like summer, but I can't stand the heat.,0.5454545454545454
You wanted me get a job, so I did., you wanted me get get job , so i did .,You wanted me to get a job, so I did.,0.36363636363636365
I'd like you to come work for me., i ' d like you to come work for me .,I'd like you to come work for me.,1.0
I didn't think you were home., i didn ' t think you were home .,I didn't think you were home.,1.0
Do know who took the call?, did anyone know did did ? ?,Do you know who took the call?,0.14285714285714285
He was all alone in the house., i was dressed alone in the house .,He was all alone in the house.,0.75
You don't have me tell to this., you don ' t have me to to this .,You don't have to tell me this.,0.7
He was bleeding from his wounds., he was crying from his tears .,He was bleeding from his wounds.,0.7142857142857143
They will on down cut their expenses., she took on on cut their bills .,They will cut down on their expenses.,0.25
a hit Stocks new high., quit quit a new new .,Stocks hit a new high.,0.5
I think we all go outside., i think we all go outside .,I think we should all go outside.,0.42857142857142855
He took a look going the newspaper before at to bed., he took a look at the newspaper before to to bed .,He took a look at the newspaper before going to bed.,0.9166666666666666
Don't try scraps to talk right now., don ' t try to those these . .,Don't try to talk right now.,0.6666666666666666
Could you buy everything you needed?, could you read something you needed ?,Could you buy everything you needed?,0.7142857142857143
I always read the sports page first., i always read the dog next before .,I always read the sports page first.,0.625
Enjoy it while you can., your it while you . .,Enjoy it while you can.,0.6666666666666666
Members of that tribe settled along the river., he of his head in water the river .,Members of that tribe settled along the river.,0.4444444444444444
She likes to read books., she likes to read books .,She likes to read books.,1.0
Tom just spotted Mary., tom just saw mary mother,Tom has just spotted Mary.,0.2
Tom took a quick shower., tom took a deep shower .,Tom took a quick shower.,0.8333333333333334
meeting suggested that the He be put off till Monday., she suggested that the he be gone off till monday .,He suggested that the meeting be put off till Monday.,0.7272727272727273
My grandmother lives by herself., my grandmother lives by herself .,My grandmother lives by herself.,1.0
I've already apologized for that., i ' ve already apologize for that .,I've already apologized for that.,0.875
Do you remember the time we child went to Paris?, when you remember the time we child went ? paris,Do you remember the time we went to Paris?,0.5
The collection is open to the anything public., the museum is open to the . .,The collection is open to the public.,0.75
Is it true chicken soup will cure a cold?, is it true chicken soup will ? a ? ?,Is it true that chicken soup will cure a cold?,0.3
He is do trying to always the impossible., he is not trying to find the impossible .,He is always trying to do the impossible.,0.7777777777777778
Did you buy ticket? return a, did you buy buy buy ? ?,Did you buy a return ticket?,0.5714285714285714
How cost? did all this much, how much ? so so this ?,How much did all this cost?,0.42857142857142855
There were three empty bottles on the table., there were some empty bottle on the table .,There were three empty wine bottles on the table.,0.3333333333333333
It is like looking for a needle in a haystack., it is like looking for a tooth in a tooth tooth a .,It is like looking for a needle in a haystack.,0.6923076923076923
We're going to miss doing this., we ' re going to miss doing this .,We're going to miss doing this.,1.0
a is as beautiful as She rose., she is so beautiful as she said .,She is as beautiful as a rose.,0.625
I'm happy to report that we won., i ' m happy to report that we won .,I'm happy to report that we won.,1.0
You had meaningful better put on a raincoat., you had more to job on hat . ##coat,You had better put on a raincoat.,0.2222222222222222
She is wiser than I am., she is wise better than i am .,She is wiser than I am.,0.875
This problem is difficult for me to solve., your problem is difficult for me to solve .,This problem is difficult for me to solve.,0.8888888888888888
I'll be there at two without o'clock fail., i ' ll be there at six of o ' clock . .,I'll be there at two o'clock without fail.,0.5384615384615384
I know they're doing., i know they ' re doing .,I know what they're doing.,0.2857142857142857
Let me know what up you're to., let me know what up your ' re to .,Let me know what you're up to.,0.6
We should probably tell, i should should tell,We should probably tell Tom.,0.5
Aren't you coming the party tomorrow?, don ' t you coming the the party ?,Aren't you coming to the party tomorrow?,0.6666666666666666
I told you I have a girlfriend., i told you my have a girlfriend .,I told you I have a girlfriend.,0.875
Spain was ruled by a dictator until 1975., tom has held by a citizen until . .,Spain was ruled by a dictator until 1975.,0.4444444444444444
it mother will repeat Your to you as many times as necessary., your mother will to your to you as many times as well .,Your mother will repeat it to you as many times as necessary.,0.7692307692307693
Two families live in that festivals. house., the house live in that and .,Two families live in that house.,0.5714285714285714
In case of emergency, call the police., in case of emergency , call the police .,In case of emergency, call the police.,1.0
I twin didn't like beer at that time., i didn ' t like the . . . .,I didn't like beer at that time.,0.6
She married a local boy., she married a local boy .,She married a local boy.,1.0
Someone grabbed me from behind., she did me from behind .,Someone grabbed me from behind.,0.6666666666666666
when could always call her parents She she was in a crunch., she could keep keep her friends if were was in a . .,She could always call her parents when she was in a crunch.,0.5384615384615384
As soon as she wakes up, we'll herself. turn on the music., we soon as ' gets up , we ' ll do . turn on the,As soon as she wakes up, we'll turn on the music.,0.4666666666666667
not really important right now., i really important right now now,That's not really important right now.,0.0
Tom went on a business trip last week., tom went on a business trip last week .,Tom went on a business trip last week.,1.0
The thief stubbed his toe on door. the, she thief bit a his finger on the door .,The thief stubbed his toe on the door.,0.6
I smiled have something I have to do., i just something something i have to do,I have something I have to do.,0.25
The days are getting longer., your days is getting longer .,The days are getting longer.,0.6666666666666666
I will reconsider look after your cat while you are away., i will take often to you your your your while you,I will look after your cat while you are away.,0.18181818181818182
I go to any party I am invited to., i go to any party i am invited to .,I go to any party I am invited to.,1.0
I say this from my own experience., i say this from my own experience .,I say this from my own experience.,1.0
She makes sure that dreaming. her family eats a balanced diet., she makes sure that dream ' his family family a .,She makes sure that her family eats a balanced diet.,0.45454545454545453
Do remember the time we went to Paris?, do you the time we went to in ?,Do you remember the time we went to Paris?,0.2222222222222222
Can you take me with you on the plane?, can you take me with you on the plane ?,Can you take me with you on the plane?,1.0
Which do you like better, meat or fish?, which do you like better , with ? ? ?,Which do you like better, meat or fish?,0.7
From the moment he arrived there, he kept on bothering his doctor to tell him when he would be able to go home., if the moment he he the , he kept on to his doctor to tell him when he would be able to go home .,From the moment he arrived there, he kept on bothering his doctor to tell him when he would be able to go home.,0.84
She always speaks others. of ill, she always speaks enough of of .,She always speaks ill of others.,0.7142857142857143
I am sure that he will become a great singer., i am sure that he will become a great singer .,I am sure that he will become a great singer.,1.0
Our cow doesn't give us any milk., your computer doesn ' t give us any milk .,Our cow doesn't give us any milk.,0.8
What I told you about him also holds true for his brother., she i i you about him is holds true for his brother .,What I told you about him also holds true for his brother.,0.7692307692307693
Mary took the cookies out the oven., tom took the cookies out the oven .,Mary took the cookies out of the oven.,0.5
What did you get hit with?, what did you get hit with ?,What did you get hit with?,1.0
I thought you might want to come along., i thought you might want to come along .,I thought you might want to come along.,1.0
The here. is deepest lake, the here has is in .,The lake is deepest here.,0.3333333333333333
eyes. won't believe your You, you couldn won t believe believe your .,You won't believe your eyes.,0.5
This insoluble in water., water is dangerous condition to in water .,This is insoluble in water.,0.125
I want to live the a quiet city where in air is clean., i want to live in a small in where in air is and .,I want to live in a quiet city where the air is clean.,0.7142857142857143
you? I introduce myself to May, you may i introduce myself you ?,May I introduce myself to you?,0.2857142857142857
She is bad at sports., she is good at sports .,She is bad at sports.,0.8333333333333334
Do it's know what you called?, do it know how know know you did ?,Do you know what it's called?,0.3333333333333333
He one of his socks on inside out., he one of his bedroom on inside . .,He had one of his socks on inside out.,0.1111111111111111
I had to see you., i had to see you .,I had to see you.,1.0
him. parents expect too much of His, he has parents expect much much of .,His parents expect too much of him.,0.25
Would you like to see them?, would you like to see them ?,Would you like to see them?,1.0
I need some time ship. to think., i need some time in . .,I need some time to think.,0.7142857142857143
The day almost is over., the day is is over .,The day is almost over.,0.8333333333333334
Don't judge a person his by appearance., don ' t judge a man his his appearance .,Don't judge a person by his appearance.,0.8
I hope he'll get better soon., i hope he ' ' ll better soon .,I hope he'll get better soon.,0.7777777777777778
it did When begin to rain?, how did you begin to rain ?,When did it begin to rain?,0.7142857142857143
Is I anything that there can do for you?, what you anything that there can you for you ?,Is there anything that I can do for you?,0.6
He happy being a Jew., he just being a a .,He was happy being a Jew.,0.3333333333333333
Since the mother was sick, I couldn't leave my house last Saturday., since the mother was sick , i couldn ' t leave my house last night .,Since my mother was sick, I couldn't leave the house last Saturday.,0.8125
She picked up the, she sat up the,She picked up the phone.,0.75
Have you ever dreamed about me?, how you ever dreamed about me ?,Have you ever dreamed about me?,0.8571428571428571
There is so much to do, and only a lifetime to do it., it is so much to do , so only a waste to do it .,There is so much to do, and only a lifetime to do it.,0.8
Why don't you lie down for a while?, why don ' t you sit down for a a ?,Why don't you lie down for a while?,0.8181818181818182
I went to school. your, i went to school yesterday .,I went to your school.,0.6666666666666666
I think we need more time., i think we need more time .,I think we need more time.,1.0
I just got a adopted call from my office., i just got a your call from my office,I just got a call from my office.,0.4444444444444444
I had to see you., i had to see you .,I had to see you.,1.0
I didn't want you to get involved., i didn ' t want you to get involved .,I didn't want you to get involved.,1.0
I'm sorry for the pain I caused you and your family., i ' m sorry for the pain i caused your and your family .,I'm sorry for the pain I caused you and your family.,0.9285714285714286
I thought were going to crash., i thought you going to hire .,I thought we were going to crash.,0.2857142857142857
movie Am I under suspicion here?, should am i under here here,Am I under suspicion here?,0.16666666666666666
I'm sure it wasn't who me broke this., i ' m sure it was ' t who you broke . .,I'm sure it wasn't me who broke this.,0.6923076923076923
He was robbed of all his money., he was robbed of all his money .,He was robbed of all his money.,1.0
You won't be first., you won ' t be be .,You won't be the first.,0.7142857142857143
He is contest. the fastest runner in our class., he is me your for . . before .,He is the fastest runner in our class.,0.3333333333333333
Would you have time to help with something?, would you have to to help with something ?,Would you have time to help me with something?,0.5555555555555556
You don't have me tell to this., you don ' t have me to to this .,You don't have to tell me this.,0.7
Would it be OK if I drank a angel. little more tea?, what it be ok if i drink a this . ? ?,Would it be OK if I drank a little more tea?,0.5833333333333334
Italy I was just about to come looking for you., i just just just just to to for for you,I was just about to come looking for you.,0.3
That matter will take care of itself., he matter will take care of it .,That matter will take care of itself.,0.75
advertisement Your team is better than ours., your your your is better than yours,Your team is better than ours.,0.14285714285714285
That noise should woke me up., the noise should wake me .,That noise woke me up.,0.3333333333333333
When is good for you?, when is good for you ?,When is good for you?,1.0
I don't remember your name., i don ' t remember your name .,I don't remember your name.,1.0
How's your shopping coming along?, how ' s your your coming along ?,How's your Christmas shopping coming along?,0.5
Do it's really think you no good?, do it ' s really your you any be ?,Do you really think it's no good?,0.2
rather I'd do this alone., i ' ' ' do this alone .,I'd rather do this alone.,0.75
This airplane is capable of 40 passengers at a time., many airplane is capable of 100 people at a . .,This airplane is capable of carrying 40 passengers at a time.,0.36363636363636365
I would like it if we could spend more time together., i would like it if we could spend more time together .,I would like it if we could spend more time together.,1.0
Why do I have to do this by myself?, why do i have to do this by myself ?,Why do I have to do this by myself?,1.0
Would you like to go especially have a drink?, would you like to go to for a ?,Would you like to go have a drink?,0.6666666666666666
He looked like a rich man., he looks like a rich man .,He looked like a rich man.,0.8571428571428571
Could you help me wash the dishes?, could you help me wash the dishes ?,Could you help me wash the dishes?,1.0
The truth is I don't like Tom., tom truth is i don ' t like tom .,The truth is I don't like Tom.,0.9
We can't don't really know Tom., we can ' t don ' t really,We don't really know Tom.,0.375
I asked him his name., i asked him his name .,I asked him his name.,1.0
Let me treat you next time, then., let me treat you you then , then .,Let me treat you next time, then.,0.7777777777777778
He still has not the letter., he has not not the letter .,He still has not written the letter.,0.2857142857142857
Tom will be busy tomorrow., you will be busy tomorrow .,Tom will be busy tomorrow.,0.8333333333333334
if wondering I'm I love her., i wonder if not if i love her .,I'm wondering if I love her.,0.6666666666666666
This is for you, Tom., this is just you , tom .,This is for you, Tom.,0.8571428571428571
An earthquake destroyed the lucky building., a earthquake destroyed the lucky building,An earthquake destroyed the building.,0.5
I thought you had learned that by now., i thought you had learned that by now .,I thought you had learned that by now.,1.0
I've got to get dressed for school., i ' ve got to get dressed for school .,I've got to get dressed for school.,1.0
How long do you painted have to eat lunch?, how long do you put be eat ? ?,How long do you have to eat lunch?,0.6666666666666666
know you Do his brother?, how you put your your ?,Do you know his brother?,0.3333333333333333
I know her by sight, but I've fallen never spoken to her., i know her by wish , but i ' ve never never her to her,I know her by sight, but I've never spoken to her.,0.6666666666666666
not allowed to eat those., not allowed to eat those those,You're not allowed to eat those.,0.0
This where I was born., where where i was born .,This is where I was born.,0.0
There's no need to hurry. We have plenty time., there ' s no need to hurry . we plenty plenty time .,There's no need to hurry. We have plenty of time.,0.7692307692307693
To be honest, I don't like you all., i ' honest , i don ' t like all all .,To be honest, I don't like you at all.,0.5833333333333334
Tom pulled out twenty his gun., tom showed him show his his,Tom pulled out his gun.,0.16666666666666666
Do you to see something gross?, do you able see something naked ?,Do you want to see something gross?,0.2857142857142857
How did you get into Harvard?, how did you get get school ?,How did you get into Harvard?,0.7142857142857143
stones When the bomb exploded, I happened to be there., your when the bomb broke , i to to be there,When the bomb exploded, I happened to be there.,0.09090909090909091
He went room. to her upstairs, he went to to bed room room,He went upstairs to her room.,0.5714285714285714
Why are you so happy?, why are you so so ?,Why are you so happy?,0.8333333333333334
come does your friend Where from?, are your your your your from ?,Where does your friend come from?,0.42857142857142855
I have been to the barber's., i have been to the dentist ' s .,I have been to the barber's.,0.8888888888888888
Tom seems very distant today., tom seems very very today .,Tom seems very distant today.,0.8333333333333334
What do you think I should pack for my trip?, what do you think i should pack for my trip ?,What do you think I should pack for my trip?,1.0
I want to know what's funny., i want to know what is s funny .,I want to know what's funny.,0.8888888888888888
I expert love the taste of mushrooms., the ##s taste the taste of ##s,I love the taste of mushrooms.,0.0
Are you sure that you want to go there?, are you sure that you want to go there ?,Are you sure that you want to go there?,1.0
He goes to bed early but it takes him a long time to get to sleep., he is to bed early and it takes him a long time to get to sleep .,He goes to bed early but it takes him a long time to get to sleep.,0.8823529411764706
My sister has long legs., my sister has strong cats .,My sister has long legs.,0.6666666666666666
Not knowing what to I asked him for help., i what what to i asked him for for .,Not knowing what to do, I asked him for help.,0.2
He took out his handkerchief., he took in his bottle .,He took out his handkerchief.,0.6666666666666666
performance. We'll start whenever you are ready., he ' ll t back before . . .,We'll start whenever you are ready.,0.3333333333333333
This evacuated is a portrait of my late father., this is is a of of my . .,This is a portrait of my late father.,0.4444444444444444
You're going than have to do better to that., you ' re going to have to to better to that .,You're going to have to do better than that.,0.8333333333333334
Tom wanted to be sure., tom wanted to be sure .,Tom wanted to be sure.,1.0
Have they ever on time?, have they ever on time time,Have they ever come on time?,0.6666666666666666
I couldn't bring myself to take the job., i can ' t bring myself to take the job job,I couldn't bring myself to take the job.,0.8181818181818182
I asked Tom to wait a search minute., i asked tom to wait a . .,I asked Tom to wait a minute.,0.875
He will always be with you., he will always be with you .,He will always be with you.,1.0
I am interested in English., i am interested in english .,I am interested in English.,1.0
I like you might think it., i thought you might think it .,I think you might like it.,0.7142857142857143
He has already had lunch., he has already had lunch .,He has already had lunch.,1.0
I want buy a new camera., i want buy buy new camera .,I want to buy a new camera.,0.42857142857142855
He's looking for a job., he ' s looking for a job .,He's looking for a job.,1.0
I know you've been trying poor to help., i know you ' ve been trying to to help,I know you've been trying to help.,0.8
I've always wanted flowers. to meet Tom., i ' ve always wanted to for . .,I've always wanted to meet Tom.,0.7777777777777778
We criticized her sucking for her behavior., she ignored her tooth for her behavior,We criticized her for her behavior.,0.14285714285714285
Will he be soon?, will he be the ?,Will he be here soon?,0.6
Tom pretended not to know what to do., everyone pretended not to know what to do .,Tom pretended not to know what to do.,0.8888888888888888
I will reconsider look after your cat while you are away., i will take often to you your your your while you,I will look after your cat while you are away.,0.18181818181818182
Where are they us? sending, where are you going your ?,Where are they sending us?,0.5
I'll wait for you in my room., i ' ll wait for you in my room .,I'll wait for you in my room.,1.0
The pain she suffered while being was tortured unimaginable., many pain was did was was was committed been ##ful . . .,The pain she suffered while being tortured was unimaginable.,0.15384615384615385
Why don't here? stay you, why don ' t know here you you,Why don't you stay here?,0.5
Don't worry. They will be supervised., don ' t worry . they will be be .,Don't worry. They will be supervised.,0.9
Her the echoed through laughter house., i saw the through the . .,Her laughter echoed through the house.,0.42857142857142855
Do you think you could be a cop?, do you think you could be be cop ?,Do you think you could be a cop?,0.8888888888888888
Show me a better one., show me a better one .,Show me a better one.,1.0
I hope you have see enough to brains the difference., i hope you have to enough to to much . .,I hope you have brains enough to see the difference.,0.6363636363636364
When was the last time you got your hair cut?, what did the last time you got your your hair ?,When was the last time you got your hair cut?,0.6363636363636364
I bought a new bag., i bought a new bicycle .,I bought a new bag.,0.8333333333333334
It is still in my memory., tom is still in my memory .,It is still fresh in my memory.,0.2857142857142857
I gave up smoking six months ago., i gave up smoking three months ago .,I gave up smoking six months ago.,0.875
You're Tom, with staying right?, you ' re tell you with ? ? ?,You're staying with Tom, right?,0.4444444444444444
They have to go to school today., we have to go to school today .,They don't have to go to school today.,0.0
Stop playing hard to get., stop playing hard to get .,Stop playing hard to get.,1.0
She advised him not to drive too fast., she advised him not to drive too fast .,She advised him not to drive too fast.,1.0
Somebody's going to notice you., you ' s going to notice you .,Somebody's going to notice you.,0.875
I'd like you to come us., i ' d like you to come here .,I'd like you to come with us.,0.7777777777777778
Are you for or against the proposal?, are you for or against the proposal ?,Are you for or against the proposal?,1.0
Can you get that to me by the end of the don't. day?, can you get it to me by the end of the day ',Can you get that to me by the end of the day?,0.8461538461538461
I'll you everything you need to know., i ' ll you everything you need to . .,I'll teach you everything you need to know.,0.3
like to go with you., i would go with you you,I'd like to go with you.,0.16666666666666666
Tom is just being himself., tom is just being himself .,Tom is just being himself.,1.0
I have enough money to buy it., i have enough money to buy it .,I have enough money to buy it.,1.0
Their friendship gradually turned into love., your friendship fell fell into your .,Their friendship gradually turned into love.,0.42857142857142855
He is a nice he except that man, talks too much., he is a nice in but that man , speaks too much .,He is a nice man, except that he talks too much.,0.5384615384615384
There is more water than is needed., there is more water than is needed .,There is more water than is needed.,1.0
She always speaks others. of ill, she always speaks enough of of .,She always speaks ill of others.,0.7142857142857143
Sunglasses protect our eyes from the sun., cut learn our eyes from the sun .,Sunglasses protect our eyes from the sun.,0.75
You don't have to go., you don ' t have to go .,You don't have to go.,1.0
I hate idea. to see you so miserable., i hate you idea get this . .,I hate to see you so miserable.,0.375
Will you pick me up at seven tomorrow morning?, will you pick me up at seven tomorrow morning ?,Will you pick me up at seven tomorrow morning?,1.0
Why didn't you call me sooner?, why didn ' t you call me sooner ?,Why didn't you call me sooner?,1.0
I saw an exciting baseball game last Saturday., i saw an exciting baseball game last saturday .,I saw an exciting baseball game last Saturday.,1.0
She herself gave him something to eat., she herself gave him something to eat .,She herself gave him something to eat.,1.0
respect. behavior is worthy of His, he your his his his . .,His behavior is worthy of respect.,0.14285714285714285
fortune. built on his father's He, how father something my my father father father ?,He built on his father's fortune.,0.0
It's all over for us., it ' s over over for us us,It's all over for us.,0.75
There's something I date. want to show you., there ' s something i don you . . show,There's something I want to show you.,0.5
Why tree. did you stay home yesterday?, why you . your today ? ?,Why did you stay home yesterday?,0.2857142857142857
I wasn't offended by that., i wasn ' t offended by that .,I wasn't offended by that.,1.0
I never tea with milk., i always eat with milk .,I never drink tea with milk.,0.16666666666666666
Nobody believed what I said., nobody did what i said .,Nobody believed what I said.,0.8333333333333334
My mother asked me to set the table., my father asked me to put the table .,My mother asked me to set the table.,0.7777777777777778
We have been up all night., we have been up all night .,We have been up all night.,1.0
I will have to study harder., i will have to study harder .,I will have to study harder.,1.0
The comic scenes in play were overdone., the the lines in in were over . . .,The comic scenes in the play were overdone.,0.2
Tom's plan river. seemed the best., she ' s plan plan idea idea .,Tom's plan seemed the best.,0.5
She let the secret out., he let the secret out .,She let the secret out.,0.8333333333333334
enjoy you Did the tour?, did you did the beach ?,Did you enjoy the tour?,0.6666666666666666
How show he didn't come up?, how ' ' didn didn ' come show ?,How come he didn't show up?,0.3333333333333333
Everybody in that family has a car of their own., he in that family has a car of his own .,Everybody in that family has a car of their own.,0.8181818181818182
I have lived here since 1990., i have lived here since six .,I have lived here since 1990.,0.8571428571428571
The Beatles set the 22. world on fire with their incredible music., the you set the hang . world . . . . .,The Beatles set the world on fire with their incredible music.,0.3333333333333333
The police accused him of theft., the police accused him of stealing .,The police accused him of theft.,0.8571428571428571
That child was left in the sun too long., the child was left in the sun too long .,That child was left in the sun too long.,0.9
That's what friends are for., that ' s what friends are for .,That's what friends are for.,1.0
The air we breathe consists of oxygen and nitrogen., the air we your ##s of of and . .,The air we breathe consists of oxygen and nitrogen.,0.6
If you are free tomorrow, I can swimming. show you around Kyoto., if you wish free if , i i i i me you around,If you are free tomorrow, I can show you around Kyoto.,0.38461538461538464
Tom entered the restaurant where he eats about three times a week., he entered the restaurant that he eats about three times a his .,Tom entered the restaurant where he eats about three times a week.,0.7692307692307693
I think it's time for me to turn off the TV., i think it ' s time for me to turn off the tv .,I think it's time for me to turn off the TV.,1.0
I'm sorry if my words you., i ' m sorry if my word . .,I'm sorry if my words hurt you.,0.6666666666666666
Why don't you go on a diet?, why don ' t you go on a diet ?,Why don't you go on a diet?,1.0
wife is the boss at home., he is the boss at home .,My wife is the boss at home.,0.0
have Tom Does green eyes?, where tom does your hair ?,Does Tom have green eyes?,0.3333333333333333
Is there something that you want to tell me?, is there something that you want to tell me ?,Is there something that you want to tell me?,1.0
I'm just glad everything worked out., i ' m just glad everything works out .,I'm just glad everything worked out.,0.8888888888888888
A socks gentle wind is blowing., your shoes is wind is wind,A gentle wind is blowing.,0.0
How's your old lady doing?, how ' s your old lady doing ?,How's your old lady doing?,1.0
that said nothing She would make him angry., he said nothing something would make him upset .,She said nothing that would make him angry.,0.6666666666666666
Maybe we should about this first., we we should about this first .,Maybe we should talk about this first.,0.2857142857142857
Can you please pass me the newspaper?, can you please send me the newspaper ?,Can you please pass me the newspaper?,0.875
She couldn't her suppress emotions., she couldn ' t her to feelings .,She couldn't suppress her emotions.,0.625
I only did what was necessary., i only did what was necessary .,I only did what was necessary.,1.0
If I miss the train, I'll get on the bus., if i miss the train , i ' ll get get the bus .,If I miss the train, I'll get on the bus.,0.9285714285714286
That's not going nipped to change., he ' s not going to get to,That's not going to change.,0.625
a you recommend Could nice restaurant near here?, is you recommend could your restaurant near here ?,Could you recommend a nice restaurant near here?,0.6666666666666666
This machine manufactured in France., this machine machine in french .,This machine was manufactured in France.,0.3333333333333333
Take your elbows off the table., take your umbrella on the table .,Take your elbows off the table.,0.7142857142857143
I cut the paper with a pair of scissors., he cut the paper with a pair of scissors .,I cut the paper with a pair of scissors.,0.9
How long have you been in Kushiro?, how long have you been in in ? ? ?,How long have you been in Kushiro?,0.7
Nothing will determine success as a nation in the 21st century more than how well we educate our kids., we will continue our as a a in the next world more than how well our education our children .,Nothing will determine our success as a nation in the 21st century more than how well we educate our kids.,0.15
I guess you heard about what happened this morning., i guess you heard about what happened this . .,I guess you heard about what happened this morning.,0.9
There's a way to do it., it ' s a way to do it .,There's a way to do it.,0.8888888888888888
But his name is making slightly familiar to me., he his name is making toward familiar to me,But his name is slightly familiar to me.,0.3333333333333333
delighted. The door is locked at nine o'clock., i has door door door door . . . .,The door is locked at nine o'clock.,0.1
I can't help thinking my father is still alive., i can ' t be thinking my father is still alive .,I can't help thinking my father is still alive.,0.9166666666666666
Did home go straight you after school yesterday?, did you go straight yesterday yesterday yesterday yesterday ?,Did you go straight home after school yesterday?,0.6666666666666666
If you want costs. to be free, destroy your television set., if you want the pay you . ? ? lose ? .,If you want to be free, destroy your television set.,0.3333333333333333
Hold on for a few minutes, will you?, may on for a few few , will you ?,Hold on for a few minutes, will you?,0.8
Compared with the old model, this far easier to handle., in with the old with in this far difficult to . .,Compared with the old model, this is far easier to handle.,0.3333333333333333
Can't you understand that it's impossible?, can ' t you understand that it ' s impossible ?,Can't you understand that it's impossible?,1.0
We wasted a lot of time looking for Tom., she spent a lot of time looking for tom .,We wasted a lot of time looking for Tom.,0.8
Do you want with it., do you want with it .,Do what you want with it.,0.16666666666666666
He respond to my question., he immediately to my question question,He didn't respond to my question.,0.16666666666666666
I know all about it., i know know about it .,I know all about it.,0.8333333333333334
I'm asking you to do this because I trust you., i ' m asking for to do this because i trust your .,I'm asking you to do this because I trust you.,0.8461538461538461
I think it's impossible for us to beat him., i think it ' s impossible for us to beat him .,I think it's impossible for us to beat him.,1.0
There are holes in the, she are some in the,There are holes in the roof.,0.6
went there by bus and train., there is by bus by train .,I went there by bus and train.,0.0
He drew a chair near novel. her., he took a chair near her her,He drew a chair near her.,0.7142857142857143
Do you deliver on Sundays?, did you rent on yesterday ?,Do you deliver on Sundays?,0.5
advertisement Your team is better than ours., your your your is better than yours,Your team is better than ours.,0.14285714285714285
Please come see me tomorrow., please you see me tomorrow .,Please come see me tomorrow.,0.8333333333333334
in castle is now The ruins., the castle is its the castle .,The castle is now in ruins.,0.5714285714285714
It's cheaper if you order these by the enough, dozen., it ' s cheaper if you order these by by ? ?,It's cheaper if you order these by the dozen.,0.75
Tom asked Mary to brew some coffee., tom asked mary to cup some coffee .,Tom asked Mary to brew some coffee.,0.875
You're not as good as you think you are., you ' re not as good as you think you are .,You're not as good as you think you are.,1.0
Can I borrow your pen for a few minutes?, do i borrow your pen for a few ? ?,Can I borrow your pen for a few minutes?,0.8
You did the right thing., you did the right thing .,You did the right thing.,1.0
We picked apples so we could make an apple pie., we picked mary so we could make an apple pie .,We picked apples so we could make an apple pie.,0.9090909090909091
Please explain how take the medicine., we explain how to the the now,Please explain how to take the medicine.,0.5714285714285714
I sat down next to him., i sat down next to him .,I sat down next to him.,1.0
Tom's eyelids were half open., tom ' s eyes were gone . .,Tom's eyelids were half open.,0.625
I always keep a dictionary close at hand., i always keep a dictionary in at hand .,I always keep a dictionary close at hand.,0.8888888888888888
I have a sweet tooth., i have a a tooth .,I have a sweet tooth.,0.8333333333333334
He looked like a rich man., he looks like a rich man .,He looked like a rich man.,0.8571428571428571
I can see that now., i can see that now .,I can see that now.,1.0
They kicked Tom out of bar., he walked tom out of bar .,They kicked Tom out of the bar.,0.42857142857142855
My home is your home., my chair is your home .,My home is your home.,0.8333333333333334
No matter be happens, I won't what surprised., i matter ' not , i won ' t take surprised .,No matter what happens, I won't be surprised.,0.6666666666666666
Why are conventional language classes so boring?, why are your class class ? ? ?,Why are conventional language classes so boring?,0.375
Many men want to be thin, too., many men want to be thin , too .,Many men want to be thin, too.,1.0
I big a caught fish yesterday., i eat an a fish yesterday .,I caught a big fish yesterday.,0.5714285714285714
Sorry, I didn't hear you., sorry ' m sorry , i didn ' .,Sorry, I didn't hear you.,0.2222222222222222
